price,price_per_meter,floor,rooms,repair_type,total_area,distance_to_center,district,house_build_year,house_type,balcony_number,bathroom_many,separate_bathroom,first_floor,geo_lat,geo_lon
3300000,110000,14,0,2,30,6333,Патрушева,2023,6,1,0,0,0,57.089433,65.518311
3300000,110000,10,0,2,30,6466,Патрушева,2023,5,1,0,0,0,57.089565,65.510013
3300000,110000,6,1,7,30,3716,3 Микрорайон,1986,3,1,0,0,0,57.12010367,65.58714874
3300000,108197,11,1,2,30.5,5053,Дударева,2022,4,1,0,0,0,57.123930,65.470628
3300000,107843,2,1,5,30.6,4988,Дом Обороны,1988,7,1,0,0,0,57.155826,65.465418
3300000,106452,2,0,2,31,8212,Лесобаза,2022,5,1,0,1,0,57.162299,65.676720
3300000,103125,4,1,3,32,889,Центр: Драмтеатр,1962,7,1,0,0,0,57.15021151,65.5551777
3300000,100000,4,1,6,33,7008,Лесобаза,1986,3,1,0,1,0,57.15835457,65.65800785
3300000,94286,5,1,4,35,7008,Лесобаза,1986,3,1,0,1,0,57.15835457,65.65800785
3300000,94286,5,1,3,35,3156,КПД,1966,3,1,0,0,0,57.13458,65.59399
3300000,94017,1,0,2,35.1,6354,Нефтяников,2015,7,0,0,0,1,57.20128577,65.5533092
3300000,92179,3,1,4,35.8,4249,Тюменская слобода,2015,4,1,0,0,0,57.123077,65.48691
3300000,91667,5,2,5,36,2149,КПД,1980,3,1,0,0,0,57.130795,65.570274
3295000,122037,17,0,6,27,6648,Тарманы,2019,7,1,0,0,0,57.189562,65.616959
3290000,143668,7,0,7,22.9,5073,Дударева,2022,4,1,0,0,0,57.124579,65.469658
3290000,164500,10,0,5,20,7765,Звездный городок,2020,6,0,0,0,0,57.177748,65.657792
3290000,118345,7,0,2,27.8,4385,Воровского,2021,4,0,0,0,0,57.120988,65.603327
3285000,139195,4,0,7,23.6,2238,КПД,1990,7,0,0,0,0,57.14318,65.58199
3285000,139195,5,0,7,23.6,2238,КПД,1990,7,0,0,0,0,57.14318,65.58199
3280000,165323,3,0,2,19.84,4717,ДОК,2024,5,1,0,0,0,57.184944,65.522506
3280000,113103,6,1,5,29,3376,1-й Заречный мкр.,1983,3,1,0,1,0,57.17456707,65.5505785
3280000,97329,11,1,2,33.7,5053,Дударева,2022,4,1,0,0,0,57.123930,65.470628
3280000,75402,5,2,5,43.5,3026,КПД,1967,7,0,0,1,0,57.1362,65.59274
3280000,93714,3,1,5,35,867,Центр: Драмтеатр,1986,7,1,0,0,0,57.140537,65.55753
3280000,172632,16,0,7,19,3506,Тюменская слобода,2018,4,1,0,0,0,57.12097834,65.50640816
3275000,110269,11,0,7,29.7,3790,Тюменская слобода,2021,5,1,0,0,0,57.119825,65.501791
3275000,172368,16,0,6,19,5193,Дударева,2022,4,1,0,1,0,57.122711,65.469177
3275000,107377,5,1,3,30.5,3789,Дом Обороны,1977,3,1,0,0,0,57.15989706,65.48936712
3270000,98494,7,1,5,33.2,6835,Войновка,2015,4,1,0,0,0,57.100518,65.623998
3270000,139149,12,0,4,23.5,4000,Плеханова,2019,4,0,0,0,0,57.143032,65.479066
3270000,138559,12,0,7,23.6,4843,Тюменская слобода,2019,4,1,0,0,0,57.116181,65.484248
3270000,137395,4,0,7,23.8,2238,КПД,1990,7,0,0,0,0,57.14318,65.58199
3270000,136250,4,0,7,24,3256,Маяк,2021,4,1,0,1,0,57.145783,65.49137
3270000,135124,4,0,7,24.2,2238,КПД,1990,7,0,0,0,0,57.14318,65.58199
3270000,132389,5,0,7,24.7,2238,КПД,1990,7,0,0,0,0,57.14318,65.58199
3270000,116786,3,1,5,28,1794,КПД,1965,7,1,0,0,0,57.13663107,65.571051
3270000,109000,6,0,2,30,5018,ДОК,2023,5,0,0,0,0,57.182222,65.500021
3270000,98792,7,1,7,33.1,5788,Югра,1997,7,1,0,1,0,57.19245,65.581552
3270000,93429,5,1,5,35,5784,Югра,1997,7,1,0,0,0,57.19177205,65.58429209
3260000,113194,10,0,7,28.8,4385,Воровского,2021,4,0,0,0,0,57.120988,65.603327
3260000,90556,5,1,5,36,7380,Войновка,1991,3,1,0,0,0,57.099125,65.634059
3250000,134855,7,0,5,24.1,4839,Плеханова,2018,6,1,0,0,0,57.134414,65.467308
3250000,125483,10,0,2,25.9,6333,Патрушева,2023,6,1,0,0,0,57.089433,65.518311
3250000,120370,9,0,2,27,6376,Патрушева,2023,5,1,0,0,0,57.090470,65.509777
3250000,108333,5,1,4,30,4048,Дом Обороны,1979,7,0,0,0,0,57.16432403,65.48915152
3250000,101562,5,1,5,32,2941,КПД,1971,7,1,0,0,0,57.12623078,65.58034849
3250000,101562,5,1,5,32,2680,КПД,1965,7,1,0,1,0,57.13099,65.581856
3250000,99388,5,1,3,32.7,2102,Южный 2,2001,3,1,0,1,0,57.12557107,65.547461
3250000,99388,3,1,2,32.7,6431,Лесобаза,2022,3,1,0,0,0,57.158330,65.648216
3250000,99085,12,0,5,32.8,7766,Войновка,2014,4,1,0,0,0,57.09349207,65.6327115
3250000,99085,10,1,2,32.8,4294,Лесобаза,2021,4,1,0,0,0,57.155513,65.613038
3250000,98485,1,1,4,33,2422,КПД,1959,7,0,0,1,1,57.13754407,65.5830705
3230000,114539,3,1,5,28.2,2598,КПД,1965,7,1,0,0,0,57.14086528,65.58750806
3230000,111379,9,1,4,29,7984,Войновка,2016,7,1,0,0,0,57.094367,65.639503
3230000,107667,10,0,7,30,4267,Тюменский-2,2015,4,0,0,0,0,57.107949,65.566784
3220000,138793,8,0,2,23.2,4667,Плеханова,2022,6,1,0,1,0,57.136416,65.469416
3210000,137179,4,0,7,23.4,2238,КПД,1990,7,0,0,0,0,57.14318,65.58199
3200000,145455,11,0,2,22,6274,Патрушева,2022,5,1,0,0,0,57.091521,65.509382
3200000,139130,17,0,7,23,4786,Тюменская слобода,2019,4,1,0,0,0,57.115899,65.485938
3200000,133333,1,0,2,24,5355,Плеханова,2019,5,1,0,1,1,57.147998,65.456883
3200000,117604,11,0,2,27.21,6466,Патрушева,2023,5,1,0,0,0,57.089565,65.510013
3200000,116788,9,0,4,27.4,6914,Мыс,2013,4,1,0,0,0,57.1793778,65.6395113
3200000,114286,7,0,2,28,7701,Рощино,2024,5,1,0,0,0,57.160844,65.421508
3200000,108108,1,1,6,29.6,7938,Войновка,1969,7,0,0,0,1,57.098304,65.645045
3200000,105611,4,1,5,30.3,1661,Центр: Драмтеатр,1962,4,0,0,1,0,57.1400321,65.5713284
3200000,101587,6,1,2,31.5,7507,Рощино,2022,5,1,0,0,0,57.160209,65.424527
3200000,101234,2,1,2,31.61,5407,Тюменская слобода,2023,5,1,0,0,0,57.112470,65.477851
3200000,91429,3,1,4,35,5711,Югра,1995,7,1,0,1,0,57.19042107,65.5867535
3200000,168421,8,0,6,19,5073,Дударева,2022,4,0,0,0,0,57.124579,65.469658
3200000,163516,2,0,7,19.57,6376,Патрушева,2023,5,1,0,0,0,57.090470,65.509777
3200000,159125,7,0,3,20.11,6648,Тарманы,2019,7,0,0,1,0,57.189562,65.616959
3200000,154589,6,0,6,20.7,7761,ММС - Мелиораторов,2021,5,0,0,1,0,57.207972,65.597661
3200000,88889,4,1,6,36,7270,Лесобаза,1981,3,1,0,0,0,57.15953097,65.66194247
3200000,100000,1,1,3,32,2271,КПД,1960,7,0,0,0,1,57.13593207,65.5792255
3200000,76372,5,2,4,41.9,1861,КПД,1966,7,0,0,0,0,57.140934,65.57517
3200000,94395,5,1,5,33.9,4754,1 Микрорайон,1977,7,0,0,1,0,57.1112288,65.59450594
3195000,110938,5,0,2,28.8,6000,Патрушева,2022,5,0,0,1,0,57.093551,65.512346
3190000,99068,6,1,6,32.2,6255,Тура,2013,3,1,0,0,0,57.147018,65.648315
3190000,167016,15,0,5,19.1,3506,Тюменская слобода,2018,4,1,0,0,0,57.120978,65.506408
3190000,157143,2,0,5,20.3,7765,Звездный городок,2020,6,0,0,0,0,57.177748,65.657792
3180000,93529,8,1,7,34,6494,Казачьи Луга,1992,3,1,0,1,0,57.153798,65.6509756
3180000,136481,5,0,7,23.3,2238,КПД,1990,7,0,0,0,0,57.14318,65.58199
3180000,138261,18,0,4,23,6314,Мыс,2019,5,1,0,0,0,57.166603,65.641102
3171000,105700,4,1,3,30,3309,1-й Заречный мкр.,1986,3,1,0,1,0,57.17407407,65.5478385
3170000,168617,10,0,7,18.8,5193,Дударева,2022,4,1,0,0,0,57.122711,65.469177
3170000,166842,9,0,8,19,4839,Плеханова,2018,6,1,0,1,0,57.134414,65.467308
3170000,158500,12,0,5,20,3506,Тюменская слобода,2018,4,1,0,0,0,57.12097834,65.50640816
3170000,132083,10,0,7,24,4786,Тюменская слобода,2019,4,1,0,0,0,57.115899,65.485938
3170000,132083,2,0,6,24,5611,Югра,2019,5,1,0,0,0,57.189986,65.584618
3170000,121923,6,0,2,26,6274,Патрушева,2022,5,0,0,1,0,57.091521,65.509382
3170000,117407,5,0,2,27,5751,Патрушева,2021,7,1,0,0,0,57.095658,65.513711
3170000,117407,2,0,2,27,5751,Патрушева,2021,7,1,0,1,0,57.095658,65.513711
3170000,105667,2,1,4,30,3115,КПД,1967,7,0,0,0,0,57.13559507,65.593931
3170000,102258,3,2,5,31,5322,Бабарынка,1980,3,0,0,0,0,57.17623565,65.47950362
3170000,94910,18,0,2,33.4,3414,Дом Обороны,2021,5,1,0,0,0,57.154041,65.491551
3170000,94065,9,1,5,33.7,4327,2 Микрорайон,1981,7,0,0,1,0,57.11330598,65.58794824
3170000,86849,6,1,1,36.5,6376,Лесобаза,2023,3,1,0,1,0,57.157124,65.647812
3170000,78660,5,2,4,40.3,3329,Дом Обороны,1976,7,1,0,0,0,57.162422,65.50121
3150000,61765,1,3,3,51,8104,Московский,1973,7,0,0,1,1,57.11115059,65.42608081
3150000,175000,15,0,6,18,4912,Плеханова,2018,6,0,0,0,0,57.134784,65.465920
3150000,143182,7,0,6,22,7829,ММС - Мелиораторов,2016,4,0,0,0,0,57.208234,65.599318
3150000,138767,2,0,7,22.7,2238,КПД,1990,7,0,0,1,0,57.14318,65.58199
3150000,133475,11,0,7,23.6,4843,Тюменская слобода,2019,4,0,0,0,0,57.116181,65.484248
3150000,131250,4,0,8,24,4667,Плеханова,2022,6,1,0,0,0,57.136416,65.469416
3150000,128571,17,0,4,24.5,3559,Тюменская слобода,2020,5,1,0,0,0,57.121661,65.503801
3150000,126000,16,0,7,25,4719,Плеханова,2018,6,1,0,0,0,57.135512,65.468885
3150000,113309,3,1,3,27.8,2372,Студгородок,1967,7,1,0,0,0,57.14880045,65.58342971
3150000,110140,17,0,6,28.6,3506,Тюменская слобода,2019,4,1,0,0,0,57.120978,65.506408
3150000,108621,3,1,6,29,2290,Студгородок,1969,7,1,0,0,0,57.14972,65.58164
3150000,104651,1,1,4,30.1,3702,3 Микрорайон,1974,3,0,0,1,1,57.11774,65.581604
3150000,101613,4,1,6,31,3273,КПД,1970,7,0,0,0,0,57.128803,65.59091
3150000,100962,3,1,5,31.2,5684,СМП,1982,7,0,0,1,0,57.189729,65.588281
3150000,100639,17,0,2,31.3,6466,Патрушева,2023,5,1,0,0,0,57.089565,65.510013
3150000,95455,4,1,7,33,3172,Маяк,1968,7,1,0,0,0,57.14914223,65.4934275
3150000,93333,12,1,2,33.75,5828,СМП,2021,4,1,0,0,0,57.190060,65.592179
3150000,92647,17,0,1,34,6466,Патрушева,2023,5,1,0,0,0,57.089565,65.510013
3150000,90000,5,1,5,35,4607,1 Микрорайон,1982,7,0,0,0,0,57.11127767,65.59066115
3150000,90000,2,1,7,35,7053,Мыс,2010,3,1,0,0,0,57.177193,65.64482
3150000,87989,2,1,4,35.8,6264,Казачьи Луга,1995,3,0,0,0,0,57.15219857,65.6475875
3150000,82895,8,1,5,38,3682,3 Микрорайон,1979,3,1,0,0,0,57.12006947,65.58626839
3140000,140807,2,0,7,22.3,2238,КПД,1990,7,0,0,0,0,57.14318,65.58199
3140000,88451,2,1,1,35.5,6431,Лесобаза,2022,3,2,0,0,0,57.158330,65.648216
3130000,136087,9,0,8,23,4667,Плеханова,2022,6,1,0,0,0,57.136416,65.469416
3130000,174860,7,0,8,17.9,4429,Плеханова,2020,3,1,0,1,0,57.137041,65.473205
3125000,141403,5,0,7,22.1,2238,КПД,1990,7,0,0,0,0,57.14318,65.58199
3120000,104000,5,1,4,30,881,Стрела,1965,7,0,0,1,0,57.14027434,65.53268388
3120000,100645,1,1,6,31,3682,Дом Обороны,1977,7,0,0,1,1,57.15252085,65.4861242
3100000,100977,5,0,5,30.7,1728,Центр: Драмтеатр,1964,7,0,0,0,0,57.143745,65.57362
3100000,155000,2,0,7,20,4990,ДОК,2019,5,1,0,0,0,57.183080,65.503471
3100000,151961,4,0,5,20.4,7829,ММС - Мелиораторов,2016,4,1,0,0,0,57.208234,65.599318
3100000,135965,9,0,6,22.8,7761,ММС - Мелиораторов,2021,5,1,0,1,0,57.207972,65.597661
3100000,124000,16,0,2,25,5129,Дударева,2022,4,0,0,0,0,57.123690,65.469434
3100000,124000,8,0,2,25,6466,Патрушева,2023,5,0,0,1,0,57.089565,65.510013
3100000,122047,1,0,3,25.4,7373,Ново-Гилёвский,2020,6,0,0,1,1,57.140328,65.666650
3100000,120623,5,0,2,25.7,5895,Мыс,2022,5,1,0,0,0,57.166545,65.633565
3100000,119691,13,0,7,25.9,5445,Плеханова,2020,5,1,0,0,0,57.147700,65.455349
3100000,114815,17,0,6,27,4821,ДОК,2021,5,1,0,0,0,57.181412,65.503758
3100000,110714,13,0,2,28,6237,Патрушева,2022,6,1,0,0,0,57.090368,65.518011
3100000,108354,11,0,2,28.61,4797,Плеханова,2023,4,1,0,0,0,57.135483,65.467583
3100000,106897,2,1,3,29,3976,Дом Обороны,1987,3,1,0,1,0,57.16162496,65.4875615
3100000,104730,3,1,5,29.6,5037,Ватутино,1978,7,0,0,0,0,57.184514,65.583573
3100000,103333,3,1,5,30,6140,Тарманы,1980,7,1,0,0,0,57.18379735,65.61608347
3100000,102990,5,1,5,30.1,2657,КПД,1985,3,1,0,1,0,57.139727,65.588137
3100000,101639,5,1,6,30.5,3719,Дом Обороны,1980,7,1,0,0,0,57.155308,65.48702
3100000,100977,7,1,2,30.7,6352,Лесобаза,2022,3,1,0,0,0,57.157759,65.647120
3100000,87324,1,1,5,35.5,4087,2 Микрорайон,1978,3,1,0,1,1,57.11527557,65.5861695
3100000,87079,9,1,1,35.6,6668,Тура,2014,3,1,0,0,0,57.1490104,65.65492663
3100000,84932,5,1,6,36.5,7827,Московский,2014,7,1,0,0,0,57.110769,65.431623
3100000,81579,7,1,7,38,5240,Электрон,1978,3,1,0,0,0,57.119034,65.61797
3100000,81579,2,2,5,38,5072,Электрон,1985,7,0,0,1,0,57.12036265,65.61624517
3100000,70455,1,2,3,44,2915,КПД,1968,3,0,0,1,1,57.13540977,65.59031979
3100000,93939,12,1,2,33,4294,Лесобаза,2023,5,0,0,0,0,57.155513,65.613038
3100000,93939,2,1,5,33,7530,Войновка,1986,3,1,0,0,0,57.09624027,65.63236095
3100000,87819,3,1,5,35.3,6173,Тарманы,1982,3,1,0,1,0,57.183446,65.617521
3090000,86798,7,0,4,35.6,5104,Югра,2004,7,0,0,0,0,57.18765567,65.57296434
3090000,157653,8,0,7,19.6,6466,Патрушева,2023,5,1,0,0,0,57.089565,65.510013
3080000,128333,6,0,1,24,6132,Мыс,2022,5,1,0,1,0,57.165695,65.638541
3080000,106207,10,0,2,29,4797,Плеханова,2023,4,1,0,1,0,57.135483,65.467583
3080000,90588,2,1,5,34,5988,Гилёво,1988,7,1,0,1,0,57.121247,65.634346
3075000,123000,14,0,5,25,4821,ДОК,2021,5,0,0,0,0,57.181412,65.503758
3070000,146190,14,0,2,21,4797,Плеханова,2023,4,0,0,1,0,57.135483,65.467583
3070000,161579,11,0,8,19,4990,ДОК,2019,5,1,0,0,0,57.183080,65.503471
3070000,142130,6,0,2,21.6,7349,Матмаcы,2022,5,1,0,0,0,57.188171,65.636007
3070000,108099,15,0,3,28.4,4429,Плеханова,2020,3,1,0,0,0,57.137041,65.473205
3070000,106228,17,0,6,28.9,4616,5-й Заречный мкр.,2018,4,0,0,1,0,57.174733,65.597084
3070000,102333,3,2,6,30,2193,Центр: Дом печати,1976,7,0,0,1,0,57.15708057,65.5728295
3070000,101993,1,1,4,30.1,7988,ММС - Мелиораторов,1974,7,1,0,0,1,57.208813,65.6032
3070000,100000,4,1,7,30.7,1707,Центр: Дом печати,1982,7,1,0,0,0,57.15821789,65.55729772
3070000,95938,7,1,6,32,4305,2 Микрорайон,2006,7,1,0,0,0,57.113174,65.586987
3070000,84573,1,1,5,36.3,7367,Рощино,2000,7,1,0,0,1,57.154513,65.424814
3070000,83198,5,1,6,36.9,8076,Московский,1992,3,1,0,0,0,57.110863,65.426865
3070000,78718,1,2,5,39,4988,Дом Обороны,1988,7,0,0,1,1,57.155826,65.465418
3069000,92440,2,0,2,33.2,8090,Лесобаза,2022,4,0,0,0,0,57.162084,65.674743
3065000,78389,5,1,5,39.1,1410,Центр: Исторический,1981,7,1,0,1,0,57.156757,65.5502
3060000,125926,6,0,1,24.3,6648,Тарманы,2019,7,1,0,0,0,57.189562,65.616959
3060000,82703,6,1,5,37,3100,Студгородок,1988,7,0,0,0,0,57.14946,65.59546
3050000,101667,7,1,5,30,4711,1 Микрорайон,1977,3,0,0,1,0,57.11192772,65.5949551
3050000,101667,3,1,5,30,3398,1-й Заречный мкр.,1983,3,0,0,0,0,57.174797,65.55005
3050000,101667,1,1,6,30,2144,6 Микрорайон,1970,7,0,0,0,1,57.1276157,65.5624349
3050000,99026,4,1,5,30.8,2965,КПД,1967,3,1,0,0,0,57.13618157,65.5916765
3050000,85915,4,1,3,35.5,6352,Лесобаза,2022,3,1,0,0,0,57.157759,65.647120
3050000,112963,14,0,6,27,4990,ДОК,2019,5,1,0,0,0,57.183080,65.503471
3050000,128151,1,0,7,23.8,6483,Тарманы,2016,4,1,0,0,1,57.186194,65.619679
3030000,101000,5,1,5,30,4596,1 Микрорайон,1978,3,1,0,0,0,57.112368,65.592934
3030000,89118,3,1,3,34,1812,Центр: Драмтеатр,1963,7,1,0,0,0,57.144474,65.57503
3030000,151500,9,0,6,20,8002,Звездный городок,2022,7,0,0,0,0,57.179148,65.660847
3030000,105208,5,1,5,28.8,346,Центр: Драмтеатр,1985,3,0,0,0,0,57.145739,65.550264
3000000,102041,3,0,2,29.4,6258,Патрушева,2022,5,1,0,0,0,57.091433,65.510612
3000000,101351,5,1,4,29.6,2768,Студгородок,1976,7,1,0,0,0,57.147804,65.590385
3000000,97403,1,1,3,30.8,3205,КПД,1967,3,0,0,0,1,57.13028076,65.59121811
3000000,91743,3,1,1,32.7,6431,Лесобаза,2022,3,1,0,1,0,57.158330,65.648216
3000000,174419,4,0,7,17.2,3835,3 Микрорайон,1978,3,0,0,0,0,57.1183632,65.586536
3000000,148075,10,0,2,20.26,5129,Дударева,2022,4,1,0,0,0,57.123690,65.469434
3000000,147783,1,1,5,20.3,2088,Червишевский тракт,1975,7,0,0,1,1,57.129338,65.524563
3000000,142857,1,0,3,21,7829,ММС - Мелиораторов,2016,4,1,0,1,1,57.208234,65.599318
3000000,126050,1,1,7,23.8,2623,КПД,1969,7,0,0,0,1,57.12830224,65.5767193
3000000,125000,15,0,6,24,6648,Тарманы,2019,7,1,0,0,0,57.189562,65.616959
3000000,122951,3,0,2,24.4,5193,Дударева,2022,4,1,0,0,0,57.122711,65.469177
3000000,120000,10,0,6,25,6648,Тарманы,2019,7,1,0,0,0,57.189562,65.616959
3000000,117188,5,0,1,25.6,5800,Мыс,2023,5,1,0,0,0,57.165515,65.632711
3000000,117188,3,0,7,25.6,4821,ДОК,2021,5,1,0,0,0,57.181412,65.503758
3000000,111111,17,0,2,27,5751,Патрушева,2021,7,1,0,0,0,57.095658,65.513711
3000000,111111,1,1,4,27,4989,Дом Обороны,1962,7,0,0,0,1,57.15539,65.46519
3000000,107527,6,0,2,27.9,6237,Патрушева,2022,6,1,0,0,0,57.090368,65.518011
3000000,105634,5,1,3,28.4,4048,Дом Обороны,1979,7,0,0,1,0,57.16432403,65.48915152
3000000,90909,2,1,5,33,5029,1 Микрорайон,1979,3,1,0,1,0,57.108956,65.596545
3000000,84507,4,1,1,35.5,6431,Лесобаза,2022,3,1,0,1,0,57.158330,65.648216
3000000,81081,2,1,5,37,6386,Тарманы,1993,3,0,0,0,0,57.186724,65.616308
3000000,81081,1,2,5,37,5227,Парфеново,1973,7,0,0,0,1,57.19133807,65.544362
2999000,99967,2,1,5,30,4989,Дом Обороны,1962,7,1,0,1,0,57.15539,65.46519
2990000,77662,2,1,2,38.5,6352,Лесобаза,2022,3,2,0,1,0,57.157759,65.647120
2990000,145146,4,0,7,20.6,2238,КПД,1990,7,0,0,0,0,57.14318,65.58199
2990000,124583,11,0,2,24,6376,Патрушева,2023,5,1,0,0,0,57.090470,65.509777
2990000,102362,5,0,2,29.21,5407,Тюменская слобода,2023,5,0,0,0,0,57.112470,65.477851
2990000,98355,2,1,3,30.4,3712,Дом Обороны,1970,7,1,0,0,0,57.1552514,65.487111
2990000,90606,2,2,6,33,4542,1 Микрорайон,1981,3,1,0,0,0,57.112460,65.591739
2980000,139252,4,0,2,21.4,4667,Плеханова,2022,6,1,0,0,0,57.136416,65.469416
2980000,114615,7,0,2,26,5949,Мыс,2022,5,1,0,0,0,57.166564,65.634544
2980000,149000,7,0,2,20,2633,Заречный,2021,5,1,0,0,0,57.165949,65.563020
2980000,135455,3,1,6,22,5037,Ватутино,1978,7,0,0,0,0,57.18451442,65.58357344
2970000,99331,3,1,5,29.9,4978,Ватутино,1982,7,0,0,0,0,57.184153,65.582738
2970000,129130,2,0,1,23,5401,Плеханова,2020,3,0,0,1,0,57.146194,65.455945
2970000,90000,2,1,5,33,7643,Войновка,1981,7,1,0,0,0,57.098686,65.639206
2970000,145588,2,0,7,20.4,6561,Тарманы,2016,4,1,0,0,0,57.187027,65.619947
2960000,123333,3,0,2,24,4667,Плеханова,2022,6,0,0,1,0,57.136416,65.469416
2960000,123333,3,0,2,24,4667,Плеханова,2022,6,1,0,1,0,57.136416,65.469416
2950000,98333,5,1,7,30,2290,Студгородок,1970,7,1,0,0,0,57.14972,65.58164
2950000,128261,15,0,7,23,6424,Тарманы,2016,4,1,0,0,0,57.184173,65.621996
2950000,128261,4,0,7,23,7761,ММС - Мелиораторов,2021,5,0,0,0,0,57.207972,65.597661
2950000,123638,6,0,2,23.86,6376,Патрушева,2023,5,1,0,1,0,57.090470,65.509777
2950000,120408,18,0,2,24.5,7336,Матмаcы,2023,5,1,0,0,0,57.187422,65.636915
2950000,94551,5,1,5,31.2,1016,Стрела,1964,7,0,0,0,0,57.13998607,65.530402
2950000,92188,3,1,5,32,6646,Мыс,1980,7,1,0,1,0,57.1726767,65.6418062
2950000,91331,1,0,2,32.3,6354,Нефтяников,2015,7,0,0,0,1,57.20128577,65.5533092
2940000,119512,16,0,2,24.6,5073,Дударева,2022,4,1,0,0,0,57.124579,65.469658
2940000,111787,4,0,7,26.3,4533,Плеханова,2023,3,0,0,0,0,57.136395,65.471680
2930000,76104,9,1,2,38.5,6431,Лесобаза,2022,3,1,0,1,0,57.158330,65.648216
2925000,137324,4,0,6,21.3,5611,Югра,2019,5,0,0,0,0,57.189986,65.584618
2920000,109774,1,0,4,26.6,6483,Тарманы,2016,4,0,0,1,1,57.186194,65.619679
2920000,158696,2,0,6,18.4,1824,КПД,1970,7,0,0,0,0,57.13417887,65.56864344
2920000,126407,11,0,7,23.1,4786,Тюменская слобода,2019,4,1,0,0,0,57.115899,65.485938
2910000,115020,10,0,2,25.3,4445,Московский тракт,2022,4,0,0,0,0,57.130427,65.476333
2900000,170588,5,0,6,17,5401,Плеханова,2017,5,1,0,1,0,57.143524,65.455899
2900000,170588,5,0,7,17,4660,1 Микрорайон,1977,3,1,0,0,0,57.11194727,65.59366152
2900000,164773,2,0,8,17.6,3308,1-й Заречный мкр.,2011,7,0,0,0,0,57.174095,65.54666
2900000,145000,16,0,2,20,5129,Дударева,2022,4,1,0,0,0,57.123690,65.469434
2900000,143564,5,0,7,20.2,2238,КПД,1990,7,0,0,0,0,57.14318,65.58199
2900000,119342,6,0,7,24.3,6274,Патрушева,2022,5,1,0,0,0,57.091521,65.509382
2900000,117886,5,0,2,24.6,6274,Патрушева,2022,5,0,0,0,0,57.091521,65.509382
2900000,116000,5,0,5,25,4754,1 Микрорайон,1977,7,0,0,1,0,57.1112288,65.59450594
2900000,114625,3,0,1,25.3,7298,Ново-Гилёвский,2020,5,0,0,0,0,57.140343,65.665410
2900000,113281,13,0,2,25.6,5611,Югра,2019,5,1,0,0,0,57.189986,65.584618
